38.000000 10.000000 7.073700 15.420000 38.051900 9.430000 22.500000 70.000000 0.000000 63.635579 1205.535489 1.290643
39.000000 10.000000 7.073700 15.420000 38.051900 9.430000 202.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
40.000000 10.000000 7.073700 15.420000 38.051900 9.430000 67.500000 70.000000 270.000000 50.104880 1194.978314 1.302045
41.000000 10.000000 7.073700 15.420000 38.051900 9.430000 247.500000 50.000000 90.000000 50.104880 1194.978314 1.302045
42.000000 10.000000 7.073700 15.420000 38.051900 9.430000 292.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
43.000000 10.000000 7.073700 15.420000 38.051900 9.430000 157.500000 90.000000 90.000000 50.104880 1194.978314 1.302045
44.000000 10.000000 7.073700 15.420000 38.051900 9.430000 337.500000 50.000000 90.000000 50.104880 1194.978314 1.302045
45.000000 10.000000 7.073700 15.420000 38.051900 17.860000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
46.000000 10.000000 7.073700 15.420000 38.051900 17.860000 67.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
47.000000 10.000000 7.073700 15.420000 38.051900 17.860000 112.500000 90.000000 0.000000 63.635579 1205.535489 1.290643
48.000000 10.000000 7.073700 15.420000 38.051900 17.860000 157.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
49.000000 10.000000 7.073700 15.420000 38.051900 17.860000 337.500000 10.000000 90.000000 50.104880 1194.978314 1.302045
50.000000 1.000000 7.073700 15.382100 37.827100 1.000000 67.500000 30.000000 90.000000 50.104880 1194.978314 1.302045
51.000000 1.000000 7.073700 15.382100 37.827100 1.000000 112.500000 90.000000 180.000000 63.635579 1205.535489 1.290643
52.000000 1.000000 7.073700 15.382100 37.827100 1.000000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
53.000000 1.000000 7.073700 15.382100 37.827100 9.430000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
54.000000 1.000000 7.073700 15.382100 37.827100 9.430000 22.500000 70.000000 0.000000 63.635579 1205.535489 1.290643
55.000000 1.000000 7.073700 15.382100 37.827100 9.430000 202.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
56.000000 1.000000 7.073700 15.382100 37.827100 9.430000 247.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
57.000000 1.000000 7.073700 15.382100 37.827100 9.430000 112.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
58.000000 1.000000 7.073700 15.382100 37.827100 9.430000 292.500000 10.000000 90.000000 50.104880 1194.978314 1.302045
59.000000 1.000000 7.073700 15.382100 37.827100 9.430000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
60.000000 1.000000 7.073700 15.382100 37.827100 17.860000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
61.000000 1.000000 7.073700 15.382100 37.827100 17.860000 202.500000 30.000000 180.000000 63.635579 1205.535489 1.290643
62.000000 1.000000 7.073700 15.382100 37.827100 17.860000 157.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
63.000000 1.000000 7.073700 15.382100 37.827100 17.860000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
64.000000 19.000000 7.073700 15.097400 37.827100 1.000000 247.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
65.000000 19.000000 7.073700 15.097400 37.827100 1.000000 292.500000 50.000000 0.000000 63.635579 1205.535489 1.290643
66.000000 19.000000 7.073700 15.097400 37.827100 1.000000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
67.000000 19.000000 7.073700 15.097400 37.827100 9.430000 22.500000 90.000000 180.000000 63.635579 1205.535489 1.290643
68.000000 19.000000 7.073700 15.097400 37.827100 9.430000 247.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
69.000000 19.000000 7.073700 15.097400 37.827100 9.430000 292.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
70.000000 19.000000 7.073700 15.097400 37.827100 9.430000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
71.000000 19.000000 7.073700 15.097400 37.827100 17.860000 202.500000 70.000000 0.000000 63.635579 1205.535489 1.290643
72.000000 19.000000 7.073700 15.097400 37.827100 17.860000 112.500000 90.000000 0.000000 63.635579 1205.535489 1.290643
73.000000 19.000000 7.073700 15.097400 37.827100 17.860000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
74.000000 10.000000 7.073700 15.744800 38.276700 1.000000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
75.000000 10.000000 7.073700 15.744800 38.276700 1.000000 67.500000 30.000000 180.000000 63.635579 1205.535489 1.290643
76.000000 10.000000 7.073700 15.744800 38.276700 9.430000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
77.000000 10.000000 7.073700 15.744800 38.276700 9.430000 157.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
78.000000 10.000000 7.073700 15.744800 38.276700 17.860000 22.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
79.000000 10.000000 7.073700 15.744800 38.276700 17.860000 112.500000 70.000000 90.000000 50.104880 1194.978314 1.302045
80.000000 54.000000 7.073700 15.951400 37.827100 1.000000 67.500000 90.000000 180.000000 63.635579 1205.535489 1.290643
81.000000 54.000000 7.073700 15.951400 37.827100 1.000000 292.500000 30.000000 90.000000 50.104880 1194.978314 1.302045
82.000000 54.000000 7.073700 15.951400 37.827100 9.430000 22.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
83.000000 54.000000 7.073700 15.951400 37.827100 9.430000 67.500000 50.000000 90.000000 50.104880 1194.978314 1.302045
84.000000 54.000000 7.073700 15.951400 37.827100 9.430000 112.500000 50.000000 0.000000 63.635579 1205.535489 1.290643
85.000000 54.000000 7.073700 15.951400 37.827100 17.860000 22.500000 50.000000 270.000000 50.104880 1194.978314 1.302045
86.000000 54.000000 7.073700 15.951400 37.827100 17.860000 67.500000 90.000000 0.000000 63.635579 1205.535489 1.290643
87.000000 54.000000 7.073700 15.951400 37.827100 17.860000 292.500000 50.000000 180.000000 63.635579 1205.535489 1.290643
88.000000 23.000000 7.073700 15.172000 38.276700 1.000000 157.500000 30.000000 180.000000 49.417552 684.480726 2.273133
89.000000 23.000000 7.073700 15.172000 38.276700 6.270000 202.500000 30.000000 90.000000 44.863135 668.912978 2.326036
90.000000 23.000000 7.073700 15.172000 38.276700 6.270000 112.500000 70.000000 180.000000 49.417552 684.480726 2.273133
91.000000 23.000000 7.073700 15.172000 38.276700 6.270000 112.500000 90.000000 0.000000 49.417552 684.480726 2.273133
92.000000 23.000000 7.073700 15.172000 38.276700 11.540000 112.500000 70.000000 180.000000 49.417552 684.480726 2.273133
93.000000 23.000000 7.073700 15.172000 38.276700 11.540000 337.500000 70.000000 180.000000 49.417552 684.480726 2.273133
94.000000 23.000000 7.073700 15.172000 38.276700 16.810000 22.500000 90.000000 180.000000 49.417552 684.480726 2.273133
95.000000 23.000000 7.073700 15.172000 38.276700 16.810000 112.500000 70.000000 180.000000 49.417552 684.480726 2.273133
96.000000 23.000000 7.073700 15.172000 38.276700 16.810000 337.500000 70.000000 180.000000 49.417552 684.480726 2.273133
97.000000 1.000000 7.073700 15.134500 38.051900 1.000000 112.500000 90.000000 0.000000 63.635579 1205.535489 1.290643
98.000000 1.000000 7.073700 15.134500 38.051900 1.000000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
99.000000 1.000000 7.073700 15.134500 38.051900 9.430000 202.500000 50.000000 90.000000 50.104880 1194.978314 1.302045
100.000000 1.000000 7.073700 15.134500 38.051900 9.430000 67.500000 50.000000 90.000000 50.104880 1194.978314 1.302045
101.000000 1.000000 7.073700 15.134500 38.051900 9.430000 157.500000 30.000000 270.000000 50.104880 1194.978314 1.302045
102.000000 1.000000 7.073700 15.134500 38.051900 9.430000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
103.000000 1.000000 7.073700 15.134500 38.051900 17.860000 247.500000 30.000000 90.000000 50.104880 1194.978314 1.302045
104.000000 1.000000 7.073700 15.134500 38.051900 17.860000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
105.000000 1.000000 7.073700 15.134500 38.051900 17.860000 337.500000 30.000000 90.000000 50.104880 1194.978314 1.302045
106.000000 1.000000 7.073700 15.344600 37.602200 1.000000 67.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
107.000000 1.000000 7.073700 15.344600 37.602200 1.000000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
108.000000 1.000000 7.073700 15.344600 37.602200 9.430000 22.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
109.000000 1.000000 7.073700 15.344600 37.602200 9.430000 67.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
110.000000 1.000000 7.073700 15.344600 37.602200 9.430000 292.500000 70.000000 0.000000 63.635579 1205.535489 1.290643
111.000000 1.000000 7.073700 15.344600 37.602200 9.430000 157.500000 70.000000 0.000000 63.635579 1205.535489 1.290643
112.000000 1.000000 7.073700 15.344600 37.602200 9.430000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
113.000000 1.000000 7.073700 15.344600 37.602200 17.860000 202.500000 30.000000 90.000000 50.104880 1194.978314 1.302045
114.000000 1.000000 7.073700 15.344600 37.602200 17.860000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
115.000000 54.000000 7.073700 15.628300 37.602200 1.000000 112.500000 90.000000 270.000000 50.104880 1194.978314 1.302045
116.000000 54.000000 7.073700 15.628300 37.602200 1.000000 292.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
117.000000 54.000000 7.073700 15.628300 37.602200 9.430000 202.500000 10.000000 90.000000 50.104880 1194.978314 1.302045
118.000000 54.000000 7.073700 15.628300 37.602200 9.430000 292.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
119.000000 54.000000 7.073700 15.628300 37.602200 9.430000 337.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
120.000000 54.000000 7.073700 15.628300 37.602200 17.860000 67.500000 30.000000 0.000000 63.635579 1205.535489 1.290643
121.000000 54.000000 7.073700 15.628300 37.602200 17.860000 292.500000 70.000000 180.000000 63.635579 1205.535489 1.290643
